row ID,x,y,z,r,Phenylalanine,Isopentenyl pyrophosphate,Diethyltoluamide,Dimethyl phthalate,Caffeine,delta-Dodecalactone,L-Tryptophan,N-Tetradecanoyl-L-homoserine Lactone,Glycyl-L-phenylalanine,Oxybenzone,Diethyl azelate,Myristic acid ethyl ester,"cis-9,10-methylene-hexadecanoic acid",Doxylamine,Dextromethorphan,4-Acetylpiperidinium Chloride,Diisobutyl phthalate,"Conjugated linoleic Acid (10E,12Z)",Oleic acid,(-)-Epicatechin,Avobenzone,Dihydrosphingosine (19:0),Phytosphingosine,Sodium Laureth Sulfate,Monoelaidin,Hexapropylene glycol,Sodium Laureth Sulfate + Na,Dioctyl phthalate,Tributoxyethyl phosphate,Glycodeoxycholic acid,Glycocholic acid
Plate2_V3_GB12_01_11476,-1.5807,-6.5618,74.1654,0.6,0,0,17243.5,0,0,0,169800,109779,0,97582.70313,29025.80078,63765.30078,97639.29688,0,65867.89844,0,19630.30078,44875.60156,182016,0,172893,56489.10156,513393,47911.5,27862.59961,0,26633.90039,26130.90039,29620.59961,0,0
Plate2_V3_GB3_01_11464,-7.1177,-9.0272,0.1459,0.6,0,0,70577.5,0,0,0,1637970,6153.939941,0,33256.10156,0,0,0,0,433435,24895.5,27141.69922,14673.2998,55730.69922,14942.09961,0,21898.59961,90432.20313,20463.59961,0,0,16082.7002,87031.10156,72563.70313,0,0
Plate2_V3_GB4_01_11465,-6.2184,-8.3475,0.2852,0.6,0,0,58683.39844,0,0,0,1380390,4644.029785,0,9113.410156,0,0,0,0,364179,0,27224.19922,9257.070313,52276.39844,0,0,0,45488.10156,12533.7002,0,0,0,38898.5,84621.79688,0,0
Plate2_V3_GB5_01_11466,-6.5046,-10.1391,0.2849,0.6,0,0,119528,0,19771.59961,0,883766,5674.149902,0,27911.09961,0,0,0,0,541263,0,24868.69922,12551.7998,56744.39844,0,0,0,93489.10156,30726.59961,0,0,21434.19922,31284.09961,104491,0,0
Plate2_V3_GB6_01_11470,-6.1837,-9.5804,0.1283,0.6,0,0,108276,0,0,0,765639,0,0,9930.620117,0,0,0,0,184748,0,21889.90039,7470.819824,39217.19922,0,0,0,33835.30078,12848.2002,0,0,0,251394,467536,0,0
Plate2_V3_GB7_01_11471,-5.7738,-8.8331,0.3746,0.6,0,0,98570.60156,0,32234.90039,0,1050420,4905.649902,0,0,0,0,0,0,301983,0,20309,11831.7998,50557,0,0,23351.30078,46585.19922,15330.59961,0,0,17812.69922,72613.79688,120592,0,0
Plate2_V3_GB8_01_11472,0.5884,-5.7882,76.5967,0.6,0,0,36983.10156,0,0,5683.089844,757011,141153,0,93650.79688,168409,182372,275318,0,103921,4840.339844,34603.69922,74995.29688,275968,0,133687,35768.69922,370282,113397,18873.90039,0,41954,32731.80078,104097,0,0
Plate2_V3_GB9_01_11473,-1.5821,-5.6971,75.5275,0.6,0,0,14542,0,0,0,538423,134781,0,64883.10156,87532.39844,83335.10156,193692,0,33815.19922,0,19537.69922,42724.30078,289200,0,108393,55990.10156,598828,69357.10156,25077.69922,0,27970.5,27256.40039,58811.10156,0,0
Plate2_V3_GC10_01_11490,-1.3368,-6.6365,71.5739,0.6,0,0,10812.59961,0,0,0,393428,40517.69922,0,33406.60156,0,0,67861.70313,0,17830.80078,0,17117.40039,19813.30078,113766,0,88556.70313,0,53580.5,52104.89844,23800.5,0,24891.5,18753.80078,20899.30078,0,0
Plate2_V3_GC11_01_11491,-1.2603,-6.6252,71.3217,0.6,0,0,0,0,0,0,442354,27268.80078,0,0,6921.410156,0,39399.39844,0,0,0,19310.40039,22737.40039,68433.39844,0,49308.89844,0,50519.5,24680.90039,14962.90039,0,13340.7998,17259,46316.30078,0,0
Plate2_V3_GC12_01_11492,-0.728,-6.8365,71.1552,0.6,0,0,0,0,0,0,266891,63876.60156,0,5899.5,47374.69922,21792.09961,98331.5,0,12859.2002,0,16636.69922,22973.90039,206139,0,58262.19922,34288.89844,249927,72114.79688,34683.5,0,11213.09961,11358.59961,69809.10156,0,0
Plate2_V3_GC2_01_11480,0.609,-7.6335,73.9957,0.6,0,0,14058,0,0,11520.09961,1220220,187142,0,148888,66307.89844,90734.70313,313525,0,76491.79688,9266.370117,23995.5,87235.39844,293104,0,139760,86378.60156,917177,134710,24873.90039,0,45043.80078,13585.7002,103867,0,0
Plate2_V3_GC3_01_11481,-1.363,-6.9991,72.4443,0.6,0,0,77481.89844,0,0,0,656142,124058,0,209618,0,12773.7998,178175,0,78600.89844,9010.469727,29644,49746.39844,208268,0,203271,27756.90039,160937,127994,31041.09961,0,33006.10156,27167.19922,88687.10156,0,0
Plate2_V3_GC4_01_11482,-0.5828,-7.4755,72.4782,0.6,0,0,81664.10156,0,0,0,544676,173369,0,132332,0,17875.30078,135578,0,71395.20313,21807.09961,19864.40039,41575.10156,190579,0,170727,25479.19922,185200,100428,33797.10156,0,28792.09961,28038.80078,89178.5,0,0
Plate2_V3_GC5_01_11483,-0.0159,-7.6967,72.3088,0.6,0,0,35272.60156,0,0,13229.2002,249023,79017.29688,0,90965.20313,0,5124.339844,67257.89844,0,35946.69922,26199.69922,19839.30078,41282.60156,169764,0,126061,18979.80078,146490,58454.60156,25382.40039,0,20658.90039,22009.09961,42928.30078,0,0
Plate2_V3_GC6_01_11484,0.5052,-7.6619,72.5901,0.6,0,0,6439.970215,0,0,0,483036,49837,0,32056.80078,0,0,80837.70313,0,27708.69922,0,25876.5,36117.10156,150174,15060.40039,143839,0,84362.70313,53308,21062.59961,0,14245.2002,26062,24168,0,0
Plate2_V3_GC7_01_11487,-0.5592,-7.3807,71.8959,0.6,0,0,0,0,0,0,283274,24016.69922,0,13468.59961,0,0,32944.19922,0,0,0,24444,18436.19922,74389.10156,0,51260.30078,0,33199.89844,31246.5,0,0,10677.5,12978.40039,15012.90039,0,0
Plate2_V3_GC8_01_11488,-0.122,-7.3265,71.7385,0.6,0,0,0,0,0,0,84672.60156,31374.40039,0,56508.10156,0,0,25553,0,0,17449.5,16354.5,18913,93896.29688,0,53338.89844,0,45953.10156,24577,12788,0,0,16328.90039,17544.19922,0,0
Plate2_V3_GC9_01_11489,-1.2994,-7.0028,71.8675,0.6,0,0,9008.849609,0,0,0,240732,89414.10156,0,114885,0,0,108875,0,30552.69922,0,17432.59961,25345.90039,183891,0,142610,42289.60156,380204,67306.89844,26668.90039,0,26234.09961,24148.5,39810.30078,0,0
Plate2_V3_GD10_01_11506,-0.8587,-3.8662,67.3565,0.6,0,0,19429.5,0,0,0,901156,212155,0,1138000,22912.80078,28320.30078,231197,0,140525,0,40766.5,42844.39844,366730,0,1018180,42713.5,275646,55976.19922,24347.19922,0,29631.40039,15648.7002,27914.40039,0,0
Plate2_V3_GD11_01_11507,-0.1275,-6.5,67.9314,0.6,0,0,10066.40039,0,0,16308.40039,2111450,255574,0,126281,14572.2002,100350,356143,0,52058,10614,35249.60156,68554.10156,516781,0,246875,41786.69922,453133,123065,123493,0,34054.80078,32860.60156,68838,0,0
Plate2_V3_GD12_01_11508,0.3887,-6.5753,67.7777,0.6,0,0,12115.40039,0,0,22187.19922,2347770,313972,0,123579,15937.2002,211809,24671.80078,0,58954.5,31187.09961,27874.40039,99098.79688,495765,0,225285,58570.19922,373771,80346.5,133809,0,33615.89844,32680.80078,48408.30078,0,0
Plate2_V3_GD2_01_11496,0.5187,-7.4686,71.6175,0.6,0,0,0,0,0,0,387418,46119,0,0,0,0,61385.89844,0,12258.90039,0,17609.5,18408.69922,108347,0,40176.89844,21130.30078,124466,29753.19922,28957.59961,0,0,6980.879883,22529.69922,0,0
Plate2_V3_GD3_01_11497,-1.5807,-6.3594,70.7253,0.6,0,0,11369.7998,0,0,0,547719,179990,0,37980.69922,78073.39844,43186.39844,230443,0,17472.59961,0,25533.19922,65986.29688,294510,0,100770,23247.40039,128002,59564.10156,21183.30078,0,24543.80078,20023.90039,32422.19922,0,0
Plate2_V3_GD4_01_11498,-0.8138,-6.6775,70.5909,0.6,0,0,16607.5,0,0,17047.19922,767400,98280.60156,0,97673.60156,30898,20203.5,192688,0,25662.90039,0,20212.90039,37376.19922,266017,0,152582,10658.59961,127254,95315.20313,24383.69922,0,23701.69922,22215.80078,41123.60156,0,0
Plate2_V3_GD5_01_11499,-0.8814,-6.6111,69.972,0.6,0,0,9289.639648,0,0,13488,739834,227932,0,104808,28520.09961,33827.60156,229113,0,31009.5,8646.959961,24416.40039,49635.60156,351178,0,201289,26352.19922,193758,112907,42213.5,0,36154.60156,26224.09961,48593.60156,0,0
Plate2_V3_GD6_01_11500,-1.3256,-6.1444,69.5182,0.6,0,0,19308,0,0,0,198519,133454,0,114319,22404.90039,33893.39844,176413,0,44780.60156,4980.5,28996,39739.5,272035,0,258844,35472.60156,323530,94839.29688,27094.80078,0,34587.89844,28910.09961,61811.60156,0,0
Plate2_V3_GD7_01_11503,-0.6538,-6.5681,68.7989,0.6,0,0,23747.40039,0,0,7174.459961,1434790,225135,0,147120,22461.5,102354,147926,0,39096.10156,14638.59961,26905.90039,78759.29688,403190,0,247776,67188.60156,395946,97866.79688,126707,0,43460.10156,29477.40039,65241.89844,0,0
Plate2_V3_GD8_01_11504,-1.6137,-5.1493,68.5994,0.6,0,0,17567.40039,0,0,0,184735,207196,0,172931,17348.69922,87123.5,313450,0,22405.59961,0,18050,92031.5,341211,0,316226,60835.19922,387745,102855,39700.80078,0,43315.10156,34614.69922,63160.19922,0,0
Plate2_V3_GD9_01_11505,-1.7515,-2.5753,67.9391,0.6,0,0,20041.19922,0,0,10050.2002,986812,253058,0,620268,72726.29688,124240,174585,0,135762,14398,34782.19922,66518,330585,0,400304,44285.5,363168,74277.79688,21340.59961,0,36873.19922,23730.69922,44879.30078,0,0
Plate2_V3_GE10_01_11522,0.3767,-7.664,70.7287,0.6,0,0,15713.90039,0,0,11615.7002,635984,0,0,101081,18791.19922,0,57624.39844,0,13254.7002,0,0,0,0,0,0,0,152667,0,0,0,0,0,0,0,0
Plate2_V3_GE11_01_11523,-0.1211,-6.9775,70.6818,0.6,0,0,0,0,0,13056.09961,1171500,266899,0,17756.19922,28994.09961,135015,313634,0,20585.69922,13193.5,21575.30078,102898,342717,0,74593.60156,44295.80078,287240,46371.5,157905,0,17546.80078,6987.810059,8666.049805,0,0
Plate2_V3_GE12_01_11524,0.3582,-7.5042,71.1655,0.6,0,0,0,0,0,12271.59961,649882,72424.60156,0,8356.790039,0,0,63951.80078,0,15198.7998,13930.59961,23310.40039,7773.080078,103418,28231.30078,46101.19922,24188,176812,36933.5,24485.5,0,19139.90039,6236.890137,13639.40039,0,0
Plate2_V3_GE1_01_11511,0.1785,-4.2493,66.4324,0.6,0,0,17088.59961,0,0,0,635597,131440,0,267261,24446.5,141199,111981,0,54746,0,28387.5,77478.79688,305482,0,365118,35696.5,261698,41616.30078,18865.30078,0,27497.90039,25176,28081.19922,0,0
Plate2_V3_GE2_01_11512,-0.1207,-6.7569,68.5294,0.6,0,0,0,0,0,11103.2998,212475,72450.10156,0,44501.89844,0,0,82487.29688,0,9540.410156,0,18405.40039,20975.30078,156636,0,107261,0,104282,36590.5,30567.69922,0,19668.09961,23501.59961,6186.180176,0,0
Plate2_V3_GE3_01_11513,0.3852,-6.9351,68.4949,0.6,0,0,0,0,32769.60156,0,105975,56276.89844,0,29271.09961,0,0,73572.89844,0,0,0,22032.69922,10130.2002,159645,0,57270.80078,48174.30078,77799.79688,11879.90039,31385.59961,0,19207.59961,17186,11859.5,0,0
Plate2_V3_GE4_01_11514,0.3788,-7.1922,69.0795,0.6,0,0,0,0,0,0,314261,79363.20313,0,34256.80078,50295.39844,14068,160506,0,10265.40039,0,34512.5,34003.60156,264360,23895.09961,105110,0,72860.89844,27688.69922,12327.7998,0,0,22147,12284.90039,0,0
Plate2_V3_GE5_01_11515,-0.1268,-7.0031,68.9741,0.6,0,0,0,0,0,0,94641.29688,36721.39844,0,14098.09961,0,0,21834.30078,0,0,0,21544.69922,6597.319824,177557,0,47958.60156,0,64968.19922,11986.40039,42225.5,0,0,7875.180176,0,0,0
Plate2_V3_GE6_01_11516,-0.2574,-6.8793,69.9549,0.6,0,0,7226.330078,0,0,31999.5,2304670,343439,25394.09961,67828.79688,14322.09961,152997,18858.30078,0,60898.89844,39666.69922,30975.59961,129705,472414,0,136274,46401.30078,342783,85902.79688,322343,0,37505.10156,19356,57060.60156,0,0
Plate2_V3_GE7_01_11519,0.1431,-7.6805,69.7565,0.6,0,0,16493.09961,0,0,0,795052,142652,0,23420.69922,18211.5,27694.5,285868,0,14705.5,0,0,63018.69922,359502,25751.40039,54110.39844,46860.19922,140039,64777.60156,92494.79688,0,5377.060059,18329.30078,0,0,0
Plate2_V3_GE8_01_11520,0.431,-7.891,69.6013,0.6,0,0,7523.620117,0,0,5641.890137,1063620,277333,0,60832,13318.2998,58803.10156,223478,0,24367.40039,0,16696.30078,89199.70313,379414,0,89103,28035,280568,56968,93402.70313,0,29149.40039,16799.09961,29620.69922,0,0
Plate2_V3_GE9_01_11521,0.4033,-7.969,70.0163,0.6,0,43808.19922,5504.359863,0,0,9260.879883,65646.39844,287876,0,16359.09961,34220.5,107826,176451,0,19630.19922,4796.759766,22254,94816.20313,343801,23209.59961,67894.5,39565.10156,333916,44681.60156,129424,0,16981.19922,13673.5,48246.60156,0,0
Plate2_V3_GF10_01_11538,-2.119,-2.9123,69.1988,0.6,0,0,32444.80078,0,0,10072,544345,195078,0,160295,95154.5,155054,10875.90039,0,42269.69922,0,25761.69922,75114.5,336257,0,235009,65710.70313,439262,93847.10156,10486.7002,0,32429.09961,24447.90039,85284.79688,0,0
Plate2_V3_GF11_01_11539,-2.2859,-4.5897,69.6702,0.6,0,0,8806.980469,0,0,20587.90039,954795,152942,0,97274.70313,58010.89844,62506.5,167489,0,29673.69922,0,27101.19922,36858.60156,188575,18261.69922,161815,61348.19922,292712,104658,0,0,48117.5,23885.59961,47381.60156,0,0
Plate2_V3_GF12_01_11540,-2.3385,-5.2338,71.841,0.6,0,0,6080.419922,0,0,40677.10156,635591,126537,0,33640.5,44733.80078,26004.5,203378,0,0,10777.7998,22161.30078,44996.10156,224973,34057.30078,99186.89844,38234,220371,32248.19922,17745.5,0,0,14998.2002,19058.40039,0,0
Plate2_V3_GF1_01_11527,-2.2337,-0.5165,68.1193,0.6,0,0,83239.70313,0,0,0,1429470,195445,0,6115090,14736.5,12405.09961,103993,0,246664,0,49352.19922,37765,189242,0,2184260,33166,399419,78060,15992.90039,0,42196.19922,11540.5,59585.60156,0,0
Plate2_V3_GF2_01_11528,-2.0868,-1.8963,67.9132,0.6,0,0,0,0,0,0,242898,0,0,120650,0,0,0,0,0,0,27979.90039,0,0,0,0,26715.30078,0,36560.69922,0,0,0,0,23490.09961,0,0
Plate2_V3_GF3_01_11529,-1.524,-3.0534,67.9371,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Plate2_V3_GF4_01_11530,-0.712,-3.9061,67.0995,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Plate2_V3_GF5_01_11531,-1.728,-4.6172,68.1831,0.6,0,0,9793.769531,0,0,0,684617,142265,0,105527,34203.5,28033,192202,0,24101.19922,0,18530.40039,53116.5,226241,0,180285,43492.10156,457614,63897.69922,15519.59961,0,27544,17431.40039,44964.5,0,0
Plate2_V3_GF6_01_11532,-0.3787,-5.0699,67.021,0.6,0,0,19856.80078,0,0,13201.7002,1568090,184971,0,111857,35866.19922,84887.79688,270808,0,33358.5,0,20834.30078,81904.79688,300669,0,238668,35426.60156,269069,66600.89844,29148.5,0,32282.90039,22701.80078,63446.19922,0,0
Plate2_V3_GF7_01_11535,0.0958,-5.6273,66.8022,0.6,0,0,29102.90039,0,0,25771.80078,1768120,217082,0,113205,40343.60156,145989,20711.09961,0,37022.19922,12921.7002,31478.30078,84094.79688,387352,0,301637,46227.5,259593,64816,45542.39844,0,26819.80078,19296.09961,66864.5,0,0
Plate2_V3_GF8_01_11536,0.451,-6.3615,66.8922,0.6,0,0,55032,0,0,28018.40039,764835,316370,0,171600,67627,260407,19956.30078,0,63774.80078,18695.40039,37219.5,136919,641895,0,392075,78238.20313,263463,99392.20313,24661.69922,0,42904,33736.5,60380,0,0
Plate2_V3_GF9_01_11537,-2.3183,-1.5958,69.1236,0.6,0,0,27372.5,0,0,14797.2002,808779,198050,0,307608,186930,182082,11614.90039,0,139358,7059.759766,37055.30078,85630,473082,22184.59961,236080,21906.69922,353923,113538,0,0,52781.89844,19629.09961,68198.29688,0,0
Plate2_V3_GG10_01_11555,-2.7901,-3.2961,74.6939,0.6,0,0,561691,0,0,39099.89844,2049860,347727,0,266836,100485,210549,70978.20313,0,215742,41468,38379.69922,183653,471574,0,136607,55731.30078,151807,746889,18026.40039,0,291163,12914.2998,228153,0,0
Plate2_V3_GG11_01_11556,-2.3935,-2.037,75.7554,0.6,0,0,324237,0,0,24299.69922,863818,385775,0,198144,71488,236601,35642.19922,0,105824,8521.580078,31743.5,200834,505517,9865.830078,67367.5,20876.59961,529458,399414,10728.7998,0,140595,0,136120,0,0
Plate2_V3_GG12_01_11557,-2.56,-3.2227,75.6138,0.6,0,0,432587,0,0,25593.30078,3302230,340695,0,263758,52381.80078,109390,34766.30078,0,154972,31970.30078,32074.09961,122987,316634,0,40222.39844,34251.30078,161590,359646,0,0,131349,0,126480,0,0
Plate2_V3_GG1_01_11544,-2.5758,-4.542,72.8829,0.6,0,0,321401,0,33591.60156,33199.60156,1402450,353351,0,272708,118054,127882,27644.19922,0,183304,53662.5,48034.80078,78520.60156,424271,25559.09961,158063,36306.80078,518456,318151,0,0,149085,12540.2998,123806,0,0
Plate2_V3_GG2_01_11545,-2.9451,-2.7616,70.4728,0.6,0,0,23037.19922,0,0,0,935759,175237,0,38444.39844,12530.5,6482.049805,197116,0,28188.19922,0,23805.90039,43164.60156,228800,0,80387.10156,55167.30078,81942.79688,46779.80078,45104.30078,0,21864.80078,9030.639648,12660.2998,0,0
Plate2_V3_GG3_01_11546,-2.3229,-1.3877,70.5542,0.6,0,0,17318.90039,0,0,10609.40039,456035,219891,0,66935.89844,163823,103033,289234,0,57271.19922,9971.660156,32365.5,74333.89844,299305,0,130058,25265.09961,152970,64417.39844,0,0,31369.40039,17575.40039,25557.59961,0,0
Plate2_V3_GG4_01_11547,-2.6548,-2.5457,71.3838,0.6,0,0,41890.60156,0,0,0,1498340,202705,0,30204.19922,44524.30078,58574.80078,315263,0,32473.59961,10803.09961,21047.30078,77084.20313,417495,0,35865.5,27877,161851,23165.90039,34401.10156,0,12781.09961,9996.370117,29893.09961,0,0
Plate2_V3_GG5_01_11548,-2.8371,-2.4896,71.9383,0.6,0,0,34902.5,0,0,0,1257460,269306,0,14626.7002,57092.89844,61634.10156,148152,0,22709.30078,10852,14243.5,112676,320428,0,38324.39844,16181.40039,257049,20469.19922,23471.90039,0,16340.09961,0,6769.689941,0,0
Plate2_V3_GG6_01_11549,-2.4457,-2.9449,71.3457,0.6,0,0,24436.09961,0,0,17705.09961,482224,239848,0,12325.2002,39608.19922,70308.60156,381806,0,15016.7998,32298.19922,22936.69922,112099,332932,0,33307.10156,34835.19922,717054,22865.59961,67654.89844,0,11639,0,0,7590.700195,0
Plate2_V3_GG7_01_11552,-2.6091,-3.1801,71.7658,0.6,0,0,65940.10156,0,0,0,688525,309579,0,68621.5,44755.80078,26848.69922,289934,0,42045.5,21277.09961,27682,85735,281958,0,100257,31026.69922,217926,110318,19202.69922,0,56756.69922,17967.19922,58049.89844,0,0
Plate2_V3_GG8_01_11553,-3.0791,-2.6071,72.5403,0.6,0,0,68450.79688,0,0,5122.649902,1935290,151690,0,34410.89844,29705.90039,18240,141949,0,32408.30078,8817.209961,18601.69922,41728.19922,162295,0,36329.89844,19617.59961,123233,129848,15690.7998,0,38866.89844,6157.470215,57653.60156,0,0
Plate2_V3_GG9_01_11554,-2.5566,-1.6445,74.4965,0.6,0,0,350473,0,0,25846,2762640,309578,77928.5,155783,108337,22221.80078,37867.39844,0,630554,24612.90039,35553.30078,166582,581003,0,74665.20313,65380.19922,594386,533214,0,0,186918,10395.7998,221185,0,0
Plate2_V3_GH10_01_11571,-3.1097,-1.8006,0.1538,0.6,0,0,163481,0,0,17995.19922,145754,243856,0,196009,43888.19922,95143.20313,39993.19922,0,378242,18589.19922,27757.30078,152151,431626,0,51025.39844,19622.80078,172740,250758,0,0,195593,7966.52002,98326.10156,0,0
Plate2_V3_GH11_01_11572,-4.7088,-2.3938,0.1104,0.6,0,0,39733.30078,0,0,0,1512930,132862,0,3200860,0,8679.179688,168023,0,305827,0,53900.30078,49780.89844,231338,0,1040930,37784.69922,217221,109871,35537.69922,0,45574.39844,15649.7002,93893.60156,0,0
Plate2_V3_GH12_01_11573,-6.1857,-2.8972,0.0941,0.6,2589540,0,260644,0,0,15473.90039,2587540,90873.5,43653.60156,6041940,16734.40039,0,74080.5,0,155744,13858.7998,41629.80078,38759.19922,78863.60156,0,679479,0,30420.59961,56854.69922,0,0,28378,0,51984.5,0,0
Plate2_V3_GH1_01_11560,-2.0536,-4.8365,75.6086,0.6,0,0,193770,0,0,12185.2998,693678,232181,0,106847,38593.69922,0,13331.59961,0,66282.79688,14537.7998,19323.40039,107608,340157,0,38402.39844,12015,262964,144478,9616.429688,0,56823.89844,6209.220215,124423,0,0
Plate2_V3_GH2_01_11561,-1.925,-5.5801,75.1661,0.6,0,0,320718,0,0,38617.39844,2988540,303067,0,305487,62849.10156,13648.7998,35346.5,0,222689,33477.69922,29490.09961,95167.79688,505900,0,64239.60156,21234.90039,317873,334317,16199.5,0,101354,8779.459961,135639,0,0
Plate2_V3_GH3_01_11562,-2.3482,-5.3566,74.4411,0.6,0,0,193382,0,0,31985.59961,1926960,276246,0,284521,132673,18268.30078,37326.39844,0,122787,24498.80078,31102.59961,88491.10156,438704,0,111982,46310.19922,754811,278197,0,0,88572,11518.40039,146255,0,0
Plate2_V3_GH4_01_11563,-2.4838,-4.3566,75.2189,0.6,0,0,547088,0,0,27092,756909,407047,0,355627,61326.80078,215502,31381.30078,0,118987,25744.19922,25437.09961,159327,582883,0,183124,0,319841,431735,13853.90039,0,173090,11548.40039,183017,0,0
Plate2_V3_GH5_01_11564,-4.7543,-0.2326,0.1446,0.6,0,0,607547,0,0,48387.69922,3145100,278760,0,180053,198435,210610,51877.30078,0,208606,45981.39844,27693.90039,102106,362379,0,17418.40039,51925.39844,364587,834056,0,0,263776,0,35440.69922,0,0
Plate2_V3_GH6_01_11565,-3.7876,-0.5045,0.1307,0.6,0,0,337180,0,0,25189.30078,1703180,398700,0,102844,43345.39844,123069,32459.90039,0,326078,10310.2002,34006.30078,142975,733889,0,61210,105074,631685,499963,16737.69922,0,274248,14157,182195,0,0
Plate2_V3_GH7_01_11568,-2.8126,-0.9363,0.1717,0.6,0,0,278266,0,0,21715.30078,847993,284410,0,99475.5,67612.79688,234918,37025.5,0,415610,21797,30879.30078,170667,583054,0,30030.5,55952.19922,565481,475481,0,0,288493,0,156145,0,0
Plate2_V3_GH8_01_11569,-5.1519,-1.1631,0.1369,0.6,0,0,341433,0,0,25412.40039,521490,279558,0,234305,71938.89844,243848,30295.09961,0,757885,23336,36628.5,122937,566107,0,87544.20313,49409.19922,305342,392159,0,0,270987,13213.90039,33849.60156,0,0
Plate2_V3_GH9_01_11570,-4.2201,-1.5245,0.1217,0.6,0,0,399568,0,0,22721.59961,1759310,285983,0,122872,99712.89844,203649,26943.90039,0,339177,26086.5,37150.69922,152411,552526,0,41297.39844,74029,216318,697937,0,0,274395,0,16891.19922,0,0
Plate2_V3_rerun_BA3_01_11607,-5.568,-5.0892,0.1045,0.6,0,0,125625,0,42324.5,0,1300500,5450.859863,0,0,0,0,0,0,510453,0,18052.19922,0,18358,0,0,0,10562.2998,19007.80078,0,0,0,6449.160156,30359.40039,0,0
Plate2_V3_rerun_BA4_01_11608,-7.47,-5.6176,0.0276,0.6,0,0,145069,0,33814.10156,0,915885,10042.09961,0,7477.040039,0,0,0,0,231194,0,27942.69922,8020.850098,46226.10156,0,0,27694.59961,18889.80078,16266,0,0,11352.7998,32356.30078,334479,0,0
Plate2_V3_rerun_BB1_01_11591,-6.9408,-7.9729,0.212,0.6,0,0,87699.10156,0,40697.80078,24368.80078,2162010,0,0,12820.40039,0,0,0,0,573374,14738.2998,51348.19922,7023.72998,28490.80078,52986.89844,0,0,0,22812,0,0,16648.80078,14325.2002,93002.70313,0,0
Plate2_V3_rerun_BB2_01_11592,-7.4177,-9.6857,0.1986,0.6,0,0,126107,0,32578.69922,10591.40039,587303,0,0,31839.59961,0,0,0,0,486794,16270.2002,63058.60156,6658.799805,21648,38919.19922,0,0,12609.09961,37580,0,0,13696.2998,14598.7002,335040,0,0
Plate2_V3_rerun_BC1_01_11594,-0.4322,-7.4412,74.0331,0.6,0,0,81890,0,24785.80078,16873.59961,3116650,56322,54242.10156,206112,160597,22964.19922,21488.40039,0,240125,9750.129883,29214.09961,13165,44440.5,45093.60156,49864,0,34539,154761,0,0,34494.19922,0,117066,0,0
Plate2_V3_rerun_BD1_01_11595,-0.1132,-6.8793,71.2909,0.6,0,0,0,0,0,0,44185.89844,27329.90039,0,0,21459.69922,0,14401.7002,0,0,0,39731.60156,19393.5,84529,17672.40039,0,151109,83567,9466.240234,19347.59961,0,0,5121.97998,57244.69922,0,0
Plate2_V3_rerun_GA1_01_11582,-5.0356,-3.1857,0.1036,0.6,0,0,93209.10156,0,25875.09961,0,324434,0,0,0,0,0,0,0,539588,20859.59961,53082.39844,0,29366.19922,0,0,120268,43434.5,19368.30078,0,0,14972.2998,12033.59961,21658.69922,0,0
Plate2_V3_rerun_GA2_01_11585,-4.1267,-3.715,0.1997,0.6,0,0,94841.10156,0,46405.69922,0,643787,5434.939941,0,20809.40039,0,0,0,0,1126980,0,52548.80078,0,54311.60156,0,0,12053.7002,59217.60156,35021.10156,0,0,17225.30078,15047.2998,58924.30078,0,0
Plate2_V3_rerun_GA5_01_11586,-5.9921,-6.293,0.1464,0.6,0,0,248540,0,36982,5487.439941,1112650,9219.919922,0,15154.90039,0,0,0,34209.30078,1102250,13783.5,50756.69922,19413.40039,54170.30078,0,0,0,26027.19922,47310.39844,0,0,30070.30078,49163.80078,739491,0,0
Plate2_V3_rerun_GA6_01_11587,-4.5897,-7.2197,0.1826,0.6,0,0,158212,0,19550,0,450651,5733.390137,0,8399.969727,0,0,0,0,467246,0,37419.69922,9429.400391,23159,0,0,30239,24673.30078,42486.5,0,0,0,36672.10156,634843,0,0
Plate2_V3_rerun_GA8_01_11588,-7.8497,-6.496,0.0588,0.6,0,0,112870,0,0,15095.7002,699916,7422.160156,0,76604.70313,0,0,0,0,431604,15976.7002,50541.89844,14835.5,58511.60156,0,0,5424.640137,41517.80078,39471.19922,0,0,27099.30078,81294.79688,537989,0,0
Plate3_V3_GA10_01_11624,-8.9899,1.3152,55.9002,0.6,0,0,95026.5,0,0,0,1160320,47760.5,0,683895,0,0,59631.10156,0,164990,0,30597.59961,25050.40039,153201,0,727292,0,113735,55474.5,14078.7002,0,37188.60156,65304.60156,40030.60156,0,0
Plate3_V3_GA11_01_11625,-6.6338,2.8368,54.4881,0.6,0,0,76871.20313,0,0,0,1464630,76166.60156,0,286392,0,0,37256.10156,0,182794,0,47665.69922,30924.69922,160540,0,599895,0,74666.29688,75068.79688,22991,0,46321.60156,55817.19922,45074.89844,0,0
